Constraint,Support,cluster
"Alternate Precedence[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.0538461538461538,-1
"Precedence[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.0538461538461538,-1
"Responded Existence[Request Payment, Declaration REJECTED by BUDGET OWNER] | |",0.0538461538461538,-1
"Response[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.0538461538461538,-1
"Responded Existence[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.0538461538461538,-1
"Responded Existence[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.0538461538461538,-1
"Alternate Precedence[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.0538461538461538,-1
"Precedence[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.0538461538461538,-1
"Responded Existence[Payment Handled, Declaration REJECTED by BUDGET OWNER] | |",0.0538461538461538,-1
"Alternate Precedence[Declaration REJECTED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE] | |",0.0525641025641025,-1
"Alternate Response[Declaration REJECTED by BUDGET OWNER, Payment Handled] | |",0.0525641025641025,-1
"Alternate Response[Declaration REJECTED by BUDGET OWNER, Request Payment] | |",0.0525641025641025,-1
"Alternate Response[Declaration REJECTED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.0525641025641025,-1
"Chain Precedence[Declaration REJECTED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE] | |",0.0525641025641025,-1
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by ADMINISTRATION] | |",0.0512820512820512,-1
"Responded Existence[Declaration REJECTED by ADMINISTRATION, Declaration APPROVED by ADMINISTRATION] | |",0.0512820512820512,-1
"Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by SUPERVISOR] | |",0.0512820512820512,-1
Existence1[Request Payment] | |,1.0,0
"Not Chain Precedence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Alternate Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE] | |",1.0,0
Absence2[Request Payment] | |,1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Not Response[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Payment Handled, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Payment Handled] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Response[Payment Handled, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Choice[Payment Handled, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Chain Response[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Responded Existence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Choice[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Not Chain Precedence[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Precedence[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Response[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Precedence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Response[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Not Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Not Precedence[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Response[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Precedence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Response[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Not Precedence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Payment Handled, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Payment Handled] | |",1.0,0
"Not Chain Precedence[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled] | |",1.0,0
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Precedence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Response[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Response[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by ADMINISTRATION, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Response[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Precedence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Response[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Payment Handled, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Not Chain Precedence[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Not Chain Response[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Precedence[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Response[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Response[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Alternate Precedence[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Responded Existence[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Request Payment] | |",1.0,0
"Choice[Request Payment, Declaration REJECTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Not Chain Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Choice[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Choice[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Responded Existence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Response[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Responded Existence[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Responded Existence[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Choice[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Choice[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Chain Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Precedence[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Not Response[Request Payment, Declaration FINAL_APPROVED by SUPERVISOR] | |",1.0,0
"Chain Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Alternate Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Chain Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Alternate Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Response[Declaration FINAL_APPROVED by SUPERVISOR, Request Payment] | |",1.0,0
"Not Chain Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Precedence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Response[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Responded Existence[Request Payment, Payment Handled] | |",1.0,0
"Choice[Request Payment, Payment Handled] | |",1.0,0
Absence2[Declaration APPROVED by BUDGET OWNER] | |,1.0,0
Existence1[Declaration APPROVED by ADMINISTRATION] | |,1.0,0
Exactly1[Declaration FINAL_APPROVED by SUPERVISOR] | |,1.0,0
Absence2[Declaration FINAL_APPROVED by SUPERVISOR] | |,1.0,0
Existence1[Declaration FINAL_APPROVED by SUPERVISOR] | |,1.0,0
Existence1[Declaration REJECTED by EMPLOYEE] | |,1.0,0
Init[Declaration SUBMITTED by EMPLOYEE] | |,1.0,0
Existence2[Declaration SUBMITTED by EMPLOYEE] | |,1.0,0
Existence1[Declaration SUBMITTED by EMPLOYEE] | |,1.0,0
End[Payment Handled] | |,1.0,0
Exactly1[Payment Handled] | |,1.0,0
Absence2[Payment Handled] | |,1.0,0
Existence1[Payment Handled] | |,1.0,0
Exactly1[Request Payment] | |,1.0,0
"Choice[Payment Handled, Request Payment] | |",1.0,0
"Responded Existence[Payment Handled, Request Payment] | |",1.0,0
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Response[Request Payment, Payment Handled] | |",1.0,0
"Precedence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Choice[Declaration REJECTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Responded Existence[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Choice[Request Payment, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Payment Handled, Request Payment] | |",1.0,0
"Not Chain Response[Payment Handled, Request Payment] | |",1.0,0
"Not Precedence[Payment Handled, Request Payment] | |",1.0,0
"Not Response[Payment Handled, Request Payment] | |",1.0,0
"Chain Precedence[Request Payment, Payment Handled] | |",1.0,0
"Alternate Precedence[Request Payment, Payment Handled] | |",1.0,0
"Precedence[Request Payment, Payment Handled] | |",1.0,0
"Chain Response[Request Payment, Payment Handled] | |",1.0,0
"Alternate Response[Request Payment, Payment Handled] | |",1.0,0
"Precedence[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Response[Declaration SUBMITTED by EMPLOYEE, Request Payment] | |",1.0,0
"Not Response[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Responded Existence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Choice[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by BUDGET OWNER, Request Payment] | |",1.0,0
"Not Precedence[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Responded Existence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Response[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Alternate Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Response[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Choice[Declaration APPROVED by BUDGET OWNER, Request Payment] | |",1.0,0
"Not Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration REJECTED by ADMINISTRATION, Request Payment] | |",1.0,0
"Not Precedence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Request Payment, Declaration APPROVED by BUDGET OWNER] | |",1.0,0
"Not Chain Precedence[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Choice[Request Payment, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Response[Request Payment, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Request Payment, Declaration REJECTED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Declaration APPROVED by ADMINISTRATION, Request Payment] | |",1.0,0
"Not Chain Precedence[Request Payment, Declaration APPROVED by ADMINISTRATION] | |",1.0,0
"Not Chain Response[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Choice[Declaration REJECTED by ADMINISTRATION, Request Payment] | |",1.0,0
"Not Chain Precedence[Payment Handled, Declaration SUBMITTED by EMPLOYEE] | |",1.0,0
"Not Chain Precedence[Declaration SUBMITTED by EMPLOYEE, Payment Handled] | |",1.0,0
"Not Chain Response[Declaration REJECTED by ADMINISTRATION, Request Payment] | |",0.99673735725938,0
"Responded Existence[Declaration REJECTED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",0.99673735725938,0
"Responded Existence[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
"Precedence[Declaration REJECTED by ADMINISTRATION, Declaration REJECTED by EMPLOYEE] | |",0.99673735725938,0
"Alternate Precedence[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",0.99673735725938,0
"Not Chain Precedence[Declaration REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
"Precedence[Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION] | |",0.99673735725938,0
"Not Precedence[Request Payment, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
Existence1[Declaration REJECTED by ADMINISTRATION] | |,0.99673735725938,0
"Not Chain Precedence[Request Payment, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
"Not Precedence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
"Responded Existence[Declaration REJECTED by ADMINISTRATION, Declaration FINAL_APPROVED by SUPERVISOR] | |",0.99673735725938,0
"Responded Existence[Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
"Not Chain Response[Declaration REJECTED by ADMINISTRATION, Declaration APPROVED by BUDGET OWNER] | |",0.99673735725938,0
"Not Precedence[Declaration APPROVED by BUDGET OWNER, Declaration REJECTED by ADMINISTRATION] | |",0.99673735725938,0
